order_id,customer_id,order_date,city,warehouse,distance_km,order_value,order_items,warehouse_load,promised_delivery_days,actual_delivery_days,is_delayed,delay_days,past_delays,is_returned,delivery_cost,return_cost,month,distance_segment,load_segment,delay_probability
ORD00172,CUST0547,2024-01-15 06:00:00,Mumbai,WH_East,132,41258,11,229,7,8,1,1,1,1,414,500,2024-01,Medium,High,0.6466788093890411
ORD00173,CUST0961,2024-01-15 08:00:00,Pune,WH_East,204,42896,10,159,5,6,1,1,4,0,558,0,2024-01,Long,High,0.5909431022692506
ORD00174,CUST0739,2024-01-15 10:00:00,Hyderabad,WH_North,454,13730,2,170,2,4,1,2,2,1,1158,500,2024-01,Long,High,0.7112082240317578
ORD00175,CUST0613,2024-01-15 12:00:00,Delhi,WH_North,394,18254,9,156,7,7,0,0,1,0,838,0,2024-01,Long,High,0.49098569803330877
ORD00176,CUST0943,2024-01-15 14:00:00,Bangalore,WH_East,35,34904,12,180,3,5,1,2,3,0,320,0,2024-01,Short,High,0.6841966130411414
ORD00177,CUST0462,2024-01-15 16:00:00,Hyderabad,WH_South,142,23064,13,72,7,11,1,4,1,0,734,0,2024-01,Medium,Low,0.5646872513643679
ORD00178,CUST0643,2024-01-15 18:00:00,Kolkata,WH_North,496,32862,11,194,5,4,0,0,1,0,1042,0,2024-01,Long,High,0.44584461810701753
ORD00179,CUST0769,2024-01-15 20:00:00,Hyderabad,WH_East,25,18727,2,120,5,8,1,3,3,0,400,0,2024-01,Short,Medium,0.6861318803218289
ORD00180,CUST0005,2024-01-15 22:00:00,Hyderabad,WH_East,238,25260,5,203,5,5,0,0,1,0,526,0,2024-01,Long,High,0.5917992787112909
ORD00181,CUST0218,2024-01-16 00:00:00,Chennai,WH_South,206,30223,8,156,2,3,1,1,0,0,562,0,2024-01,Long,High,0.606501555563799
ORD00182,CUST0503,2024-01-16 02:00:00,Hyderabad,WH_South,283,47975,13,195,2,5,1,3,1,0,916,0,2024-01,Long,High,0.6232790417898095
ORD00183,CUST0767,2024-01-16 04:00:00,Kolkata,WH_South,135,17715,13,95,2,5,1,3,4,0,620,0,2024-01,Medium,Low,0.7409541739126512
ORD00184,CUST0398,2024-01-16 06:00:00,Kolkata,WH_South,420,6038,12,119,3,6,1,3,2,1,1190,500,2024-01,Long,Medium,0.6596473632333345
ORD00185,CUST0871,2024-01-16 08:00:00,Mumbai,WH_West,152,22199,10,80,2,6,1,4,0,0,754,0,2024-01,Long,Low,0.6849016066590938
ORD00186,CUST0795,2024-01-16 10:00:00,Hyderabad,WH_South,462,43585,8,142,5,6,1,1,3,0,1074,0,2024-01,Long,Medium,0.4996585597864691
ORD00187,CUST0393,2024-01-16 12:00:00,Chennai,WH_West,33,12954,3,186,2,4,1,2,3,1,316,500,2024-01,Short,High,0.7467712792656687
ORD00188,CUST0207,2024-01-16 14:00:00,Hyderabad,WH_North,365,48717,2,167,2,2,0,0,4,0,780,0,2024-01,Long,High,0.43936635582823996
ORD00189,CUST0015,2024-01-16 16:00:00,Bangalore,WH_East,312,41723,9,212,7,7,0,0,2,0,674,0,2024-01,Long,High,0.5501260095501546
ORD00190,CUST0858,2024-01-16 18:00:00,Bangalore,WH_West,375,22211,3,130,2,3,1,1,2,0,900,0,2024-01,Long,Medium,0.6486925168595877
ORD00191,CUST0554,2024-01-16 20:00:00,Chennai,WH_North,434,15559,8,109,7,9,1,2,3,1,1118,500,2024-01,Long,Medium,0.6250319375179764
ORD00192,CUST0892,2024-01-16 22:00:00,Mumbai,WH_North,166,48898,2,125,2,3,1,1,1,0,482,0,2024-01,Long,Medium,0.5433359288241083
ORD00193,CUST0461,2024-01-17 00:00:00,Mumbai,WH_West,361,1786,3,112,7,10,1,3,3,0,1072,0,2024-01,Long,Medium,0.661259113958111
ORD00194,CUST0691,2024-01-17 02:00:00,Kolkata,WH_North,344,34797,1,149,5,7,1,2,1,1,938,500,2024-01,Long,Medium,0.7359741436037259
ORD00195,CUST0575,2024-01-17 04:00:00,Kolkata,WH_North,65,43268,14,229,2,1,0,0,2,0,180,0,2024-01,Medium,High,0.4465880927924244
ORD00196,CUST0864,2024-01-17 06:00:00,Delhi,WH_West,129,39923,11,97,5,6,1,1,3,0,408,0,2024-01,Medium,Low,0.6650005611850537
ORD00197,CUST0743,2024-01-17 08:00:00,Chennai,WH_North,460,35145,6,238,2,3,1,1,3,0,1070,0,2024-01,Long,High,0.5413169222804323
ORD00198,CUST0241,2024-01-17 10:00:00,Hyderabad,WH_South,75,43209,13,201,3,4,1,1,0,0,300,0,2024-01,Medium,High,0.6346719695003996
ORD00199,CUST0564,2024-01-17 12:00:00,Pune,WH_South,330,26985,7,123,3,6,1,3,2,0,1010,0,2024-01,Long,Medium,0.6174144794912437
ORD00200,CUST0096,2024-01-17 14:00:00,Chennai,WH_East,399,32767,4,107,5,6,1,1,2,1,948,500,2024-01,Long,Medium,0.6951180008619174
ORD00201,CUST0900,2024-01-17 16:00:00,Delhi,WH_North,368,46323,1,241,5,8,1,3,2,0,1086,0,2024-01,Long,High,0.5528076985842238
ORD00202,CUST0734,2024-01-17 18:00:00,Kolkata,WH_East,470,27586,3,79,3,5,1,2,1,0,1190,0,2024-01,Long,Low,0.8030611696462456
ORD00203,CUST0485,2024-01-17 20:00:00,Chennai,WH_South,247,16984,9,206,3,4,1,1,1,0,644,0,2024-01,Long,High,0.6144668914986179
ORD00204,CUST0407,2024-01-17 22:00:00,Chennai,WH_South,494,3587,5,59,7,9,1,2,0,0,1238,0,2024-01,Long,Low,0.5065445841093006
ORD00205,CUST0231,2024-01-18 00:00:00,Kolkata,WH_South,253,39096,6,88,2,1,0,0,1,0,556,0,2024-01,Long,Low,0.46712085838027667
ORD00206,CUST0749,2024-01-18 02:00:00,Delhi,WH_North,225,19175,4,104,3,2,0,0,4,0,500,0,2024-01,Long,Medium,0.6198548014692346
ORD00207,CUST0655,2024-01-18 04:00:00,Kolkata,WH_North,477,25180,1,77,5,5,0,0,3,0,1004,0,2024-01,Long,Low,0.5229587916005116
ORD00208,CUST0171,2024-01-18 06:00:00,Mumbai,WH_South,451,17577,14,195,5,6,1,1,3,0,1052,0,2024-01,Long,High,0.6868543773147385
ORD00209,CUST0541,2024-01-18 08:00:00,Hyderabad,WH_East,25,38674,5,218,3,3,0,0,4,1,100,500,2024-01,Short,High,0.45768811644313945
ORD00210,CUST0036,2024-01-18 10:00:00,Kolkata,WH_East,498,11932,5,167,5,10,1,5,1,1,1546,500,2024-01,Long,High,0.8083367185850947
ORD00211,CUST0525,2024-01-18 12:00:00,Delhi,WH_West,391,3991,5,163,2,3,1,1,4,0,932,0,2024-01,Long,High,0.6758272981688971
ORD00212,CUST0160,2024-01-18 14:00:00,Bangalore,WH_South,86,46626,6,124,7,9,1,2,1,0,422,0,2024-01,Medium,Medium,0.6977579370102136
ORD00213,CUST0839,2024-01-18 16:00:00,Mumbai,WH_East,348,46622,11,114,2,2,0,0,2,0,746,0,2024-01,Long,Medium,0.5728732455037115
ORD00214,CUST0699,2024-01-18 18:00:00,Bangalore,WH_South,371,3892,2,130,7,7,0,0,2,0,792,0,2024-01,Long,Medium,0.5096240332799858
ORD00215,CUST0243,2024-01-18 20:00:00,Pune,WH_East,490,2768,1,149,7,7,0,0,0,0,1030,0,2024-01,Long,Medium,0.33535520606569497
ORD00216,CUST0086,2024-01-18 22:00:00,Kolkata,WH_West,14,38900,2,149,3,5,1,2,2,0,278,0,2024-01,Short,Medium,0.7129018484306271
ORD00217,CUST0796,2024-01-19 00:00:00,Mumbai,WH_West,415,37051,13,95,5,6,1,1,2,0,980,0,2024-01,Long,Low,0.5755166904474369
ORD00218,CUST0578,2024-01-19 02:00:00,Hyderabad,WH_South,16,28588,10,109,7,8,1,1,2,0,182,0,2024-01,Short,Medium,0.48154451117122143
ORD00219,CUST0682,2024-01-19 04:00:00,Kolkata,WH_East,267,14979,6,186,3,4,1,1,1,0,684,0,2024-01,Long,High,0.6202128057155022
ORD00220,CUST0557,2024-01-19 06:00:00,Hyderabad,WH_North,149,25965,5,222,5,7,1,2,4,0,548,0,2024-01,Medium,High,0.6853108535084536
ORD00221,CUST0574,2024-01-19 08:00:00,Chennai,WH_West,453,48655,5,237,5,5,0,0,3,0,956,0,2024-01,Long,High,0.40949145693029043
ORD00222,CUST0953,2024-01-19 10:00:00,Bangalore,WH_South,196,22857,12,205,7,9,1,2,3,0,642,0,2024-01,Long,High,0.651036524606072
ORD00223,CUST0646,2024-01-19 12:00:00,Mumbai,WH_South,254,6469,12,146,5,6,1,1,3,1,658,500,2024-01,Long,Medium,0.664221848207779
ORD00224,CUST0796,2024-01-19 14:00:00,Hyderabad,WH_East,118,9481,6,52,2,4,1,2,4,0,486,0,2024-01,Medium,Low,0.7591414565563519
ORD00225,CUST0028,2024-01-19 16:00:00,Delhi,WH_South,30,21532,14,228,5,5,0,0,0,1,110,500,2024-01,Short,High,0.38762794499946024
ORD00226,CUST0620,2024-01-19 18:00:00,Hyderabad,WH_West,275,42118,10,185,2,3,1,1,3,0,700,0,2024-01,Long,High,0.6703799459868166
ORD00227,CUST0556,2024-01-19 20:00:00,Delhi,WH_South,37,24908,7,163,5,5,0,0,2,0,124,0,2024-01,Short,High,0.503788754832566
ORD00228,CUST0340,2024-01-19 22:00:00,Kolkata,WH_South,66,24741,9,247,7,12,1,5,4,0,682,0,2024-01,Medium,High,0.7057153762594937
ORD00229,CUST0798,2024-01-20 00:00:00,Mumbai,WH_North,233,48440,7,236,7,8,1,1,1,1,616,500,2024-01,Long,High,0.7081758808937125
ORD00230,CUST0958,2024-01-20 02:00:00,Hyderabad,WH_North,307,17902,2,165,3,8,1,5,1,0,1164,0,2024-01,Long,High,0.6003526797417388
ORD00231,CUST0331,2024-01-20 04:00:00,Pune,WH_West,99,26266,6,238,2,3,1,1,1,1,348,500,2024-01,Medium,High,0.6822089884610747
ORD00232,CUST0640,2024-01-20 06:00:00,Hyderabad,WH_East,39,4157,9,107,2,2,0,0,2,0,128,0,2024-01,Short,Medium,0.5472117217157533
ORD00233,CUST0506,2024-01-20 08:00:00,Pune,WH_North,197,21730,7,119,7,8,1,1,3,0,544,0,2024-01,Long,Medium,0.6822907618815502
ORD00234,CUST0348,2024-01-20 10:00:00,Mumbai,WH_East,460,19180,2,142,7,6,0,0,2,0,970,0,2024-01,Long,Medium,0.5716814520201322
ORD00235,CUST0473,2024-01-20 12:00:00,Hyderabad,WH_West,80,17658,3,189,7,11,1,4,1,1,610,500,2024-01,Medium,High,0.6701719726484886
ORD00236,CUST0231,2024-01-20 14:00:00,Delhi,WH_North,383,19695,8,186,2,5,1,3,1,1,1116,500,2024-01,Long,High,0.5888644430527414
ORD00237,CUST0190,2024-01-20 16:00:00,Hyderabad,WH_East,253,42840,11,154,3,5,1,2,0,0,756,0,2024-01,Long,High,0.5970195411212498
ORD00238,CUST0225,2024-01-20 18:00:00,Bangalore,WH_North,87,36450,9,98,2,3,1,1,3,1,324,500,2024-01,Medium,Low,0.6614779014799588
ORD00239,CUST0385,2024-01-20 20:00:00,Kolkata,WH_West,29,13479,4,132,7,8,1,1,5,0,208,0,2024-01,Short,Medium,0.7114549427664179
ORD00240,CUST0377,2024-01-20 22:00:00,Chennai,WH_West,61,8367,9,66,3,8,1,5,1,0,672,0,2024-01,Medium,Low,0.6068884768950148
ORD00241,CUST0283,2024-01-21 00:00:00,Delhi,WH_North,36,15655,2,103,5,5,0,0,3,0,122,0,2024-01,Short,Medium,0.5619924376160538
ORD00242,CUST0958,2024-01-21 02:00:00,Bangalore,WH_East,323,13506,13,161,5,7,1,2,2,0,896,0,2024-01,Long,High,0.7175777941818648
ORD00243,CUST0633,2024-01-21 04:00:00,Pune,WH_South,16,4829,11,221,7,8,1,1,0,0,182,0,2024-01,Short,High,0.6568961750964756
ORD00244,CUST0628,2024-01-21 06:00:00,Kolkata,WH_South,323,23051,5,209,3,8,1,5,3,1,1196,500,2024-01,Long,High,0.6739369571274684
ORD00245,CUST0973,2024-01-21 08:00:00,Mumbai,WH_North,337,36365,11,212,7,10,1,3,2,0,1024,0,2024-01,Long,High,0.6446978000001877
ORD00246,CUST0745,2024-01-21 10:00:00,Delhi,WH_East,96,1904,2,98,2,7,1,5,1,1,742,500,2024-01,Medium,Low,0.7535128042145567
ORD00247,CUST0259,2024-01-21 12:00:00,Chennai,WH_South,5,38369,11,231,2,3,1,1,1,1,160,500,2024-01,Short,High,0.748102771923695
ORD00248,CUST0359,2024-01-21 14:00:00,Kolkata,WH_West,439,1869,1,193,3,3,0,0,2,0,928,0,2024-01,Long,High,0.40949718907653243
ORD00249,CUST0710,2024-01-21 16:00:00,Pune,WH_East,330,39933,13,134,7,8,1,1,3,0,810,0,2024-01,Long,Medium,0.7004516346133098
ORD00250,CUST0456,2024-01-21 18:00:00,Chennai,WH_South,140,18948,14,61,7,9,1,2,2,0,530,0,2024-01,Medium,Low,0.667677030776496
ORD00251,CUST0411,2024-01-21 20:00:00,Mumbai,WH_East,200,36033,5,175,5,7,1,2,1,0,650,0,2024-01,Long,High,0.6441286480364572
ORD00252,CUST0649,2024-01-21 22:00:00,Mumbai,WH_North,137,24675,2,147,3,2,0,0,4,1,324,500,2024-01,Medium,Medium,0.5700123253399323
ORD00253,CUST0318,2024-01-22 00:00:00,Pune,WH_East,477,1216,14,185,7,8,1,1,1,0,1104,0,2024-01,Long,High,0.8007440276683863
ORD00254,CUST0677,2024-01-22 02:00:00,Delhi,WH_South,90,14350,13,198,2,2,0,0,5,0,230,0,2024-01,Medium,High,0.5360926768506783
ORD00255,CUST0225,2024-01-22 04:00:00,Pune,WH_North,480,2211,7,97,7,10,1,3,2,0,1310,0,2024-01,Long,Low,0.6225987243677501
ORD00256,CUST0819,2024-01-22 06:00:00,Hyderabad,WH_East,299,26301,8,185,7,7,0,0,0,0,648,0,2024-01,Long,High,0.5803717079434513
ORD00257,CUST0234,2024-01-22 08:00:00,Mumbai,WH_West,283,22251,2,77,2,4,1,2,1,0,816,0,2024-01,Long,Low,0.6131928077029393
ORD00258,CUST0684,2024-01-22 10:00:00,Kolkata,WH_South,328,39529,7,129,2,2,0,0,2,0,706,0,2024-01,Long,Medium,0.532235832682094
ORD00259,CUST0664,2024-01-22 12:00:00,Hyderabad,WH_North,184,49660,4,59,7,7,0,0,3,0,418,0,2024-01,Long,Low,0.40774675605012944
ORD00260,CUST0975,2024-01-22 14:00:00,Bangalore,WH_East,8,25673,1,101,2,6,1,4,2,1,466,500,2024-01,Short,Medium,0.7143185563364527
ORD00261,CUST0827,2024-01-22 16:00:00,Chennai,WH_West,130,6586,11,192,5,5,0,0,0,0,310,0,2024-01,Medium,High,0.489671701587264
ORD00262,CUST0374,2024-01-22 18:00:00,Hyderabad,WH_South,179,47630,3,181,5,5,0,0,0,0,408,0,2024-01,Long,High,0.39703138073668065
ORD00263,CUST0672,2024-01-22 20:00:00,Chennai,WH_West,255,11723,11,139,5,5,0,0,2,0,560,0,2024-01,Long,Medium,0.471369981500203
ORD00264,CUST0608,2024-01-22 22:00:00,Pune,WH_East,25,16720,12,111,2,3,1,1,1,1,200,500,2024-01,Short,Medium,0.645379948349106
ORD00265,CUST0472,2024-01-23 00:00:00,Hyderabad,WH_East,489,13892,1,156,2,3,1,1,2,1,1128,500,2024-01,Long,High,0.7471945465833989
ORD00266,CUST0233,2024-01-23 02:00:00,Pune,WH_North,444,20551,5,181,2,2,0,0,2,1,938,500,2024-01,Long,High,0.55565072423782
ORD00267,CUST0692,2024-01-23 04:00:00,Bangalore,WH_West,109,2746,13,90,3,5,1,2,2,0,468,0,2024-01,Medium,Low,0.612462919436731
ORD00268,CUST0113,2024-01-23 06:00:00,Mumbai,WH_North,70,20510,8,148,2,2,0,0,0,0,190,0,2024-01,Medium,Medium,0.4415315487560196
ORD00269,CUST0830,2024-01-23 08:00:00,Bangalore,WH_South,447,3322,1,104,5,8,1,3,0,0,1244,0,2024-01,Long,Medium,0.6918644931761322
ORD00270,CUST0497,2024-01-23 10:00:00,Mumbai,WH_North,267,25167,14,77,5,8,1,3,2,0,884,0,2024-01,Long,Low,0.6590992736436974
ORD00271,CUST0442,2024-01-23 12:00:00,Pune,WH_South,53,17734,9,150,5,10,1,5,2,0,656,0,2024-01,Medium,Medium,0.5858674014529616
ORD00272,CUST0564,2024-01-23 14:00:00,Mumbai,WH_East,20,31154,3,96,3,7,1,4,2,0,490,0,2024-01,Short,Low,0.7722057036175779
ORD00273,CUST0268,2024-01-23 16:00:00,Chennai,WH_East,149,49951,5,186,7,7,0,0,3,0,348,0,2024-01,Medium,High,0.588347721360299
ORD00274,CUST0510,2024-01-23 18:00:00,Kolkata,WH_West,344,10169,9,179,5,5,0,0,1,0,738,0,2024-01,Long,High,0.5613771787356595
ORD00275,CUST0807,2024-01-23 20:00:00,Bangalore,WH_South,254,22284,5,244,3,5,1,2,4,1,758,500,2024-01,Long,High,0.71162316889919
ORD00276,CUST0386,2024-01-23 22:00:00,Hyderabad,WH_East,347,30172,9,166,7,7,0,0,1,0,744,0,2024-01,Long,High,0.5293020778707043
ORD00277,CUST0387,2024-01-24 00:00:00,Bangalore,WH_West,358,1582,10,157,3,3,0,0,0,0,766,0,2024-01,Long,High,0.4877769142852636
ORD00278,CUST0113,2024-01-24 02:00:00,Chennai,WH_West,79,11648,8,225,3,3,0,0,3,0,208,0,2024-01,Medium,High,0.5635292847894877
ORD00279,CUST0613,2024-01-24 04:00:00,Mumbai,WH_North,294,27994,7,118,7,8,1,1,1,0,738,0,2024-01,Long,Medium,0.6472519009103889
ORD00280,CUST0625,2024-01-24 06:00:00,Chennai,WH_West,421,41435,11,77,2,3,1,1,4,0,992,0,2024-01,Long,Low,0.5576224222375796
ORD00281,CUST0952,2024-01-24 08:00:00,Delhi,WH_East,286,10057,1,128,2,2,0,0,2,0,622,0,2024-01,Long,Medium,0.5251830102857755
ORD00282,CUST0081,2024-01-24 10:00:00,Delhi,WH_North,70,44996,4,63,5,4,0,0,2,1,190,500,2024-01,Medium,Low,0.6848662024429091
ORD00283,CUST0699,2024-01-24 12:00:00,Hyderabad,WH_South,129,37219,9,95,7,9,1,2,3,1,508,500,2024-01,Medium,Low,0.6819836798642314
ORD00284,CUST0113,2024-01-24 14:00:00,Chennai,WH_South,323,47945,10,190,5,4,0,0,1,0,696,0,2024-01,Long,High,0.4753077267220138
ORD00285,CUST0002,2024-01-24 16:00:00,Pune,WH_East,91,49237,8,65,3,8,1,5,3,0,732,0,2024-01,Medium,Low,0.6961898793426785
ORD00286,CUST0642,2024-01-24 18:00:00,Hyderabad,WH_East,45,42235,4,217,2,2,0,0,0,0,140,0,2024-01,Short,High,0.6436025407020441
ORD00287,CUST0220,2024-01-24 20:00:00,Pune,WH_North,474,40036,12,249,5,7,1,2,2,0,1198,0,2024-01,Long,High,0.6982994173016539
ORD00288,CUST0566,2024-01-24 22:00:00,Hyderabad,WH_North,190,14539,1,207,5,6,1,1,0,0,530,0,2024-01,Long,High,0.6207664239311851
ORD00289,CUST0855,2024-01-25 00:00:00,Delhi,WH_East,358,2803,10,130,2,2,0,0,0,0,766,0,2024-01,Long,Medium,0.4874699526241293
ORD00290,CUST0997,2024-01-25 02:00:00,Hyderabad,WH_East,384,48431,4,242,3,4,1,1,1,0,918,0,2024-01,Long,High,0.6786538936366644
ORD00291,CUST0736,2024-01-25 04:00:00,Delhi,WH_South,339,40425,3,107,5,6,1,1,1,0,828,0,2024-01,Long,Medium,0.6787455633079452
ORD00292,CUST0225,2024-01-25 06:00:00,Mumbai,WH_South,270,18781,6,97,5,8,1,3,1,0,890,0,2024-01,Long,Low,0.6548431053064827
ORD00293,CUST0385,2024-01-25 08:00:00,Pune,WH_South,275,49397,11,98,7,9,1,2,2,1,800,500,2024-01,Long,Low,0.6244262468100986
ORD00294,CUST0403,2024-01-25 10:00:00,Chennai,WH_East,46,22709,5,138,7,7,0,0,1,1,142,500,2024-01,Short,Medium,0.5697368604807882
ORD00295,CUST0638,2024-01-25 12:00:00,Hyderabad,WH_West,97,28673,5,179,2,2,0,0,2,1,244,500,2024-01,Medium,High,0.6485258898493521
ORD00296,CUST0130,2024-01-25 14:00:00,Delhi,WH_East,189,42787,2,63,2,2,0,0,1,1,428,500,2024-01,Long,Low,0.4888392691527386
ORD00297,CUST0053,2024-01-25 16:00:00,Bangalore,WH_East,219,25690,12,152,3,3,0,0,1,0,488,0,2024-01,Long,High,0.5487486335448138
ORD00298,CUST0684,2024-01-25 18:00:00,Pune,WH_South,21,33512,3,170,3,4,1,1,2,0,192,0,2024-01,Short,High,0.7077488905948315
ORD00299,CUST0730,2024-01-25 20:00:00,Hyderabad,WH_East,448,42216,11,194,5,10,1,5,1,0,1446,0,2024-01,Long,High,0.5230747520002772
ORD00300,CUST0672,2024-01-25 22:00:00,Kolkata,WH_North,269,42283,6,172,7,8,1,1,1,1,688,500,2024-01,Long,High,0.6381949430549998
ORD00301,CUST0710,2024-01-26 00:00:00,Mumbai,WH_East,118,44287,2,208,3,5,1,2,3,1,486,500,2024-01,Medium,High,0.7133374664392335
ORD00302,CUST0416,2024-01-26 02:00:00,Mumbai,WH_East,296,20691,4,187,5,7,1,2,1,0,842,0,2024-01,Long,High,0.60664347250523
ORD00303,CUST0247,2024-01-26 04:00:00,Bangalore,WH_East,461,3279,2,119,5,8,1,3,3,0,1272,0,2024-01,Long,Medium,0.7042734551125405
ORD00304,CUST0836,2024-01-26 06:00:00,Delhi,WH_East,468,18730,9,152,2,2,0,0,1,0,986,0,2024-01,Long,High,0.49657609602802316
ORD00305,CUST0439,2024-01-26 08:00:00,Hyderabad,WH_West,296,46991,3,151,7,9,1,2,2,0,842,0,2024-01,Long,High,0.6514025539152319
ORD00306,CUST0203,2024-01-26 10:00:00,Pune,WH_East,52,23905,10,214,5,8,1,3,0,1,454,500,2024-01,Medium,High,0.6786937088445945
ORD00307,CUST0184,2024-01-26 12:00:00,Delhi,WH_North,311,13303,10,113,2,2,0,0,1,0,672,0,2024-01,Long,Medium,0.5313636338167467
ORD00308,CUST0123,2024-01-26 14:00:00,Mumbai,WH_North,101,28325,6,207,5,5,0,0,2,0,252,0,2024-01,Medium,High,0.5913210997674365
ORD00309,CUST0401,2024-01-26 16:00:00,Delhi,WH_East,379,14198,1,211,7,12,1,5,1,0,1308,0,2024-01,Long,High,0.6435572359207435
ORD00310,CUST0767,2024-01-26 18:00:00,Mumbai,WH_South,99,35060,13,67,5,7,1,2,0,0,448,0,2024-01,Medium,Low,0.6937676795608408
ORD00311,CUST0294,2024-01-26 20:00:00,Delhi,WH_West,330,15876,11,112,5,5,0,0,2,1,710,500,2024-01,Long,Medium,0.5122068187045292
ORD00312,CUST0280,2024-01-26 22:00:00,Bangalore,WH_East,78,18618,14,98,3,4,1,1,2,1,306,500,2024-01,Medium,Low,0.7492730599385062
ORD00313,CUST0837,2024-01-27 00:00:00,Chennai,WH_East,340,13617,10,105,3,4,1,1,3,0,830,0,2024-01,Long,Medium,0.7065817124241485
ORD00314,CUST0884,2024-01-27 02:00:00,Bangalore,WH_East,72,40483,3,140,2,3,1,1,1,0,294,0,2024-01,Medium,Medium,0.6728325320989584
ORD00315,CUST0610,2024-01-27 04:00:00,Bangalore,WH_South,250,38456,8,107,5,5,0,0,1,0,550,0,2024-01,Long,Medium,0.5214193010097425
ORD00316,CUST0198,2024-01-27 06:00:00,Chennai,WH_South,410,49286,5,204,2,2,0,0,2,0,870,0,2024-01,Long,High,0.471322172258729
ORD00317,CUST0982,2024-01-27 08:00:00,Chennai,WH_South,81,47969,8,104,7,9,1,2,2,1,412,500,2024-01,Medium,Medium,0.630801721093667
ORD00318,CUST0907,2024-01-27 10:00:00,Hyderabad,WH_West,212,38549,2,134,2,4,1,2,2,0,674,0,2024-01,Long,Medium,0.6356875265007923
ORD00319,CUST0511,2024-01-27 12:00:00,Pune,WH_North,376,22742,7,68,5,8,1,3,2,0,1102,0,2024-01,Long,Low,0.7203776894161286
ORD00320,CUST0752,2024-01-27 14:00:00,Pune,WH_West,258,1444,9,200,3,3,0,0,3,0,566,0,2024-01,Long,High,0.48462605971365713
ORD00321,CUST0144,2024-01-27 16:00:00,Hyderabad,WH_South,225,32195,7,152,3,6,1,3,3,0,800,0,2024-01,Long,High,0.6168362060675685
ORD00322,CUST0609,2024-01-27 18:00:00,Bangalore,WH_North,266,2011,3,161,2,2,0,0,1,0,582,0,2024-01,Long,High,0.3799690645876972
ORD00323,CUST0201,2024-01-27 20:00:00,Bangalore,WH_North,414,45986,7,157,3,4,1,1,1,0,978,0,2024-01,Long,High,0.6003998935462268
ORD00324,CUST0124,2024-01-27 22:00:00,Mumbai,WH_South,335,23002,8,96,5,9,1,4,3,1,1120,500,2024-01,Long,Low,0.6370623395081826
ORD00325,CUST0187,2024-01-28 00:00:00,Mumbai,WH_South,348,25305,14,156,5,6,1,1,3,1,846,500,2024-01,Long,High,0.6331233785023858
ORD00326,CUST0326,2024-01-28 02:00:00,Pune,WH_West,481,27493,1,243,7,7,0,0,2,0,1012,0,2024-01,Long,High,0.403686186295802
ORD00327,CUST0464,2024-01-28 04:00:00,Hyderabad,WH_South,263,8869,13,228,3,3,0,0,2,0,576,0,2024-01,Long,High,0.5281784446995831
ORD00328,CUST0349,2024-01-28 06:00:00,Kolkata,WH_North,312,45388,13,133,3,4,1,1,3,0,774,0,2024-01,Long,Medium,0.591772705741498
ORD00329,CUST0771,2024-01-28 08:00:00,Kolkata,WH_East,78,46989,3,205,7,9,1,2,2,0,406,0,2024-01,Medium,High,0.7486827108753462
ORD00330,CUST0660,2024-01-28 10:00:00,Hyderabad,WH_South,129,35883,5,177,2,7,1,5,2,0,808,0,2024-01,Medium,High,0.6145065489970744
ORD00331,CUST0764,2024-01-28 12:00:00,Mumbai,WH_South,192,18497,12,234,7,9,1,2,3,1,634,500,2024-01,Long,High,0.7315100610069901
ORD00332,CUST0955,2024-01-28 14:00:00,Pune,WH_West,258,16129,6,107,3,6,1,3,1,1,866,500,2024-01,Long,Medium,0.6903685141215483
ORD00333,CUST0932,2024-01-28 16:00:00,Pune,WH_West,451,32449,3,192,2,4,1,2,3,0,1152,0,2024-01,Long,High,0.7067965459532718
ORD00334,CUST0403,2024-01-28 18:00:00,Mumbai,WH_South,325,3340,4,193,5,8,1,3,0,1,1000,500,2024-01,Long,High,0.7020768702354995
ORD00335,CUST0346,2024-01-28 20:00:00,Kolkata,WH_North,312,14551,5,146,5,5,0,0,3,0,674,0,2024-01,Long,Medium,0.5297709551490009
ORD00336,CUST0963,2024-01-28 22:00:00,Delhi,WH_North,239,28023,3,96,7,11,1,4,1,1,928,500,2024-01,Long,Low,0.7049835856603535
ORD00337,CUST0511,2024-01-29 00:00:00,Delhi,WH_East,478,2274,4,240,5,5,0,0,4,0,1006,0,2024-01,Long,High,0.5443491704041008
ORD00338,CUST0147,2024-01-29 02:00:00,Mumbai,WH_South,254,13762,5,189,3,7,1,4,2,0,958,0,2024-01,Long,High,0.7111005034842978
ORD00339,CUST0148,2024-01-29 04:00:00,Delhi,WH_West,336,4371,2,152,7,7,0,0,3,0,722,0,2024-01,Long,High,0.5383585717702042
ORD00340,CUST0864,2024-01-29 06:00:00,Chennai,WH_North,402,8773,10,220,3,5,1,2,2,0,1054,0,2024-01,Long,High,0.6040536507278292
ORD00341,CUST0711,2024-01-29 08:00:00,Hyderabad,WH_East,349,17729,9,133,3,5,1,2,1,0,948,0,2024-01,Long,Medium,0.5261702683510631
ORD00342,CUST0820,2024-01-29 10:00:00,Hyderabad,WH_South,76,27885,10,206,2,7,1,5,2,0,702,0,2024-01,Medium,High,0.6312623502238125
ORD00343,CUST0489,2024-01-29 12:00:00,Mumbai,WH_North,239,42676,8,98,2,4,1,2,3,0,728,0,2024-01,Long,Low,0.6466909393989398
